x,y,z,idx
170.87680110798874,-118.0834378017397,0.0,149
171.43191855554272,-115.60030618471576,0.0,150
171.87600574634058,-113.11717656672636,0.0,151
172.09804029279465,-111.23342492318555,0.0,152
172.2090430202989,-109.26405004854522,0.0,153
172.32004026884317,-106.86655061538372,0.0,154
172.4310359371962,-104.29780140590877,0.0,155
172.3199703377552,-101.72905522147683,0.0,156
172.20890560144315,-99.1603089624614,0.0,157
171.98681066227965,-96.59156402662097,0.0,158
171.76471658442904,-94.02281894398965,0.0,159
171.32054602017547,-90.16970234640885,0.0,160
170.65431623487024,-86.40221274488441,0.0,161
169.98809571888376,-83.31972208389693,0.0,162
169.21084448427376,-80.15160709030707,0.0,163
167.98946516848616,-76.46974608772723,0.0,164
166.54602468720674,-72.70226103277018,0.0,165
164.8805254799841,-69.10602656744844,0.0,166
163.6591625538025,-66.70853702314432,0.0,167
161.8826407793053,-63.79730113396528,0.0,168
160.10612011604786,-60.88606389583334,0.0,169
158.1075371484332,-57.803576824194835,0.0,170
156.21998955731675,-55.14921286572637,0.0,171
154.44347630393318,-52.837347332096634,0.0,172
152.77799651241074,-50.782355417866206,0.0,173
150.6683903278906,-48.29923960923258,0.0,174
147.8942746356142,-45.54009988668215,0.0,175
145.78299549886532,-43.589883316832505,0.0,176
143.78442736786815,-41.96301508653124,0.0,177
141.78586003964006,-40.42177127238395,0.0,178
139.78729346249438,-38.96615194009621,0.0,179
137.89975906609055,-37.68178192044769,0.0,180
135.45706798618613,-36.054912566169826,0.0,181
132.68128409357018,-34.42804366914667,0.0,182
130.34962588451856,-33.05804786979478,0.0,183
128.12900005147844,-31.94492702862531,0.0,184
125.35321842493966,-30.660556879237895,0.0,185
122.46640597301788,-29.376186227162336,0.0,186
119.13546953180565,-28.091816233415635,0.0,187
116.47072115289566,-27.235570529525866,0.0,188
113.36184867096179,-26.379325760171767,0.0,189
110.1419458186401,-25.694331900535598,0.0,190
107.47719914596647,-25.266212596607684,0.0,191
104.59039068304637,-24.923719396388158,0.0,192
101.5925514720619,-24.666852007059493,0.0,193
98.48368150756797,-24.495610519173578,0.0,194
93.93140764511426,-24.23874767388586,0.0,195
89.93428960595959,-24.15313447538142,0.0,196
85.28471181181914,-23.984836876962472,0.0,197
80.7461653615903,-23.89922513702062,0.0,198
75.62379218302652,-23.81949333603338,0.0,199
71.55682268551716,-23.82244552159373,0.0,200
65.83933330158204,-23.78405827226697,0.0,201
61.49539573130342,-23.75944909769152,0.0,202
56.56885067623065,-23.77618460574103,0.0,203
51.585007815220834,-23.704164400664894,0.0,204
