# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
523.9673105; -985.7336566; -350.8212586; -0.9998951; 0.0040479; 43.6660875; -4.8573666
525.9671858; -984.0552011; -349.7333748; -0.9914357; 0.0044096; 43.4430540; -4.2507917
527.9670610; -982.3863163; -348.6306710; -0.9822566; 0.0047683; 43.2469287; -3.6515018
529.9669362; -980.7285313; -347.5124481; -0.9723664; 0.0051239; 43.0777407; -3.0486403
531.9668115; -979.0821943; -346.3772311; -0.9617634; 0.0054806; 42.9359749; -2.4545956
533.9666867; -977.4482893; -345.2239615; -0.9504481; 0.0058306; 42.8214919; -1.8283758
535.9665619; -975.8278676; -344.0516624; -0.9384382; 0.0061943; 42.7360167; -1.1386330
537.9664372; -974.2220867; -342.8593512; -0.9256336; 0.0065868; 42.6827000; -1.1386330
539.9663124; -972.6320879; -341.6462259; -0.9124506; 0.0066008; 42.6293165; -1.1311328
541.9661876; -971.0580335; -340.4122113; -0.8994607; 0.0063331; 42.5762185; -0.6132071
543.9660628; -969.4999272; -339.1585023; -0.8871041; 0.0060437; 42.5474054; -0.0723084
545.9659381; -967.9571753; -337.8861228; -0.8752779; 0.0057783; 42.5440065; 0.4100459
547.9658133; -966.4292722; -336.5960451; -0.8640045; 0.0054971; 42.5632772; 0.9089718
549.9656885; -964.9154559; -335.2890843; -0.8532877; 0.0052198; 42.6059647; 1.3901210
551.9655638; -963.4153103; -333.9663436; -0.8431271; 0.0049404; 42.6711655; 1.8663947
553.9654390; -961.9283750; -332.6289061; -0.8335265; 0.0046605; 42.7585486; 2.3365170
555.9653142; -960.4540535; -331.2777449; -0.8244864; 0.0043803; 42.8676914; 2.8020640
557.9651895; -958.9917201; -329.9138113; -0.8160077; 0.0040996; 42.9982153; 3.2649312
559.9650647; -957.5404683; -328.5377937; -0.8080903; 0.0038180; 43.1498022; 3.7275302
561.9649399; -956.0996377; -327.1506101; -0.8007347; 0.0035374; 43.3222186; 3.8439354
