# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
377.4255626; -195.9965624; -159.2355189; -2.6240158; 0.0092772; 34.2220857; 0.4030368
379.4225233; -194.9925064; -160.9616982; -2.6055259; 0.0092406; 34.2455960; 0.4300616
381.4194839; -193.9567824; -162.6690334; -2.5871076; 0.0092058; 34.2706650; 0.4539080
383.4164446; -192.8898710; -164.3570041; -2.5687578; 0.0091729; 34.2971041; 0.4747878
385.4134052; -191.7921733; -166.0252217; -2.5504720; 0.0091412; 34.3247377; 0.4936188
387.4103659; -190.6641899; -167.6731483; -2.5322472; 0.0091110; 34.3534436; 0.5099752
389.4073265; -189.5064275; -169.3002552; -2.5140808; 0.0090826; 34.3830756; 0.5237326
391.4042872; -188.3193710; -170.9060597; -2.4959699; 0.0090560; 34.4134805; 0.5349391
393.4012478; -187.1035044; -172.4900903; -2.4779111; 0.0090311; 34.4445082; 0.5437593
395.3982085; -185.8592617; -174.0519479; -2.4599008; 0.0090078; 34.4760188; 0.5505235
397.3951691; -184.5870244; -175.5912949; -2.4419331; 0.0089867; 34.5078922; 0.5544608
399.3921298; -183.2874167; -177.1075010; -2.4240019; 0.0089732; 34.5399637; 0.5492686
401.3890904; -181.9608952; -178.6001253; -2.4060924; 0.0089664; 34.5717056; 0.5363419
403.3860511; -180.6078787; -180.0687410; -2.3881888; 0.0089670; 34.6026724; 0.5151055
405.3830117; -179.2287779; -181.5128976; -2.3702752; 0.0089749; 34.6323870; 0.4858949
407.3799724; -177.8239642; -182.9321526; -2.3523352; 0.0089922; 34.6603931; 0.4464249
409.3769330; -176.3939130; -184.3259282; -2.3343538; 0.0090182; 34.6861044; 0.3980618
411.3738937; -174.9390130; -185.6937070; -2.3163138; 0.0090523; 34.7090142; 0.3416005
413.3708543; -173.4596192; -187.0349706; -2.2981979; 0.0090935; 34.7286624; 0.2786709
415.3678150; -171.9560764; -188.3491816; -2.2799927; 0.0091390; 34.7446828; 0.2129403
417.3647756; -170.4287696; -189.6357612; -2.2616977; 0.0091830; 34.7569194; 0.1514574
419.3617363; -168.8782639; -190.8940008; -2.2433084; 0.0092356; 34.7656203; 0.0820255
421.3586969; -167.3048068; -192.1234387; -2.2248069; 0.0092977; 34.7703316; 0.0036554
423.3556576; -165.7087547; -193.3234830; -2.2061719; 0.0093696; 34.7705416; -0.0833712
425.3526182; -164.0904433; -194.4935175; -2.1873823; 0.0094517; 34.7657530; -0.1792370
427.3495789; -162.4502167; -195.6328767; -2.1684116; 0.0095464; 34.7554560; -0.2864197
429.3465395; -160.7888289; -196.7405853; -2.1492514; 0.0096431; 34.7389952; -0.3915321
431.3435002; -159.1064980; -197.8160120; -2.1298420; 0.0098102; 34.7164808; -0.5768764
433.3404608; -157.4032308; -198.8584050; -2.1100880; 0.0099630; 34.6832818; -0.7365922
435.3374215; -155.6794129; -199.8668017; -2.0900909; 0.0099946; 34.6408451; -0.7434116
437.3343821; -153.9358114; -200.8406396; -2.0702729; 0.0098424; 34.5979627; -0.5296975
439.3313428; -152.1735536; -201.7799781; -2.0508360; 0.0096261; 34.5673755; -0.2490829
441.3283034; -150.3936111; -202.6852574; -2.0318419; 0.0093969; 34.5529830; 0.0347909
443.3252641; -148.5969017; -203.5570241; -2.0133087; 0.0091597; 34.5549936; 0.3165515
445.3222247; -146.7845455; -204.3957789; -1.9952567; 0.0089143; 34.5732826; 0.5975986
447.3191854; -144.9576324; -205.2021003; -1.9777067; 0.0086600; 34.6077828; 0.8793302
449.3161460; -143.1171832; -205.9766584; -1.9606790; 0.0083963; 34.6584853; 1.1634907
451.3131067; -141.2636556; -206.7204024; -1.9441883; 0.0081183; 34.7254589; 1.4568436
453.3100673; -139.3983434; -207.4339895; -1.9282581; 0.0078319; 34.8091369; 1.7529390
455.3070279; -137.5222146; -208.1182726; -1.9129091; 0.0075350; 34.9095562; 2.0555777
457.3039886; -135.6361615; -208.7741943; -1.8981672; 0.0072297; 35.0269458; 2.3631530
459.3009492; -133.7410453; -209.4027519; -1.8840369; 0.0069179; 35.1614160; 2.6745107
461.2979099; -131.8370085; -210.0052628; -1.8706307; 0.0065072; 35.3129857; 3.1060627
463.2948705; -129.9253560; -210.5829445; -1.8580150; 0.0061298; 35.4881999; 3.4929660
465.2918312; -128.0071257; -211.1370500; -1.8460696; 0.0058881; 35.6842117; 3.7064659
467.2887918; -126.0824611; -211.6685782; -1.8344815; 0.0057155; 35.8910336; 3.8324175
469.2857525; -124.1516578; -212.1781620; -1.8232497; 0.0055406; 36.1036379; 3.9632696
471.2827131; -122.2151532; -212.6663806; -1.8123229; 0.0054005; 36.3221923; 4.0505131
473.2796738; -120.2739625; -213.1335618; -1.8016620; 0.0052782; 36.5442073; 4.1164444
475.2766344; -118.3279115; -213.5802650; -1.7912352; 0.0051699; 36.7684626; 4.1657686
477.2735951; -116.3771842; -214.0068918; -1.7810125; 0.0050726; 36.9940211; 4.2025651
479.2705557; -114.4219792; -214.4137895; -1.7709725; 0.0049841; 37.2201868; 4.2295357
481.2675164; -112.4625233; -214.8012608; -1.7610987; 0.0049029; 37.4464249; 4.2485914
483.2644770; -110.5000377; -215.1693986; -1.7513839; 0.0048279; 37.6723145; 4.2611652
485.2614377; -108.5342418; -215.5185742; -1.7418167; 0.0047563; 37.8975202; 4.2712733
487.2583983; -106.5649341; -215.8491125; -1.7323889; 0.0046867; 38.1219250; 4.2806476
489.2553590; -104.5923310; -216.1612502; -1.7230969; 0.0046184; 38.3455048; 4.2637387
491.2523196; -102.6166761; -216.4552165; -1.7139395; 0.0045510; 38.5669129; 4.2420251
493.2492803; -100.6389354; -216.7311448; -1.7049200; 0.0044830; 38.7859393; 4.2204849
495.2462409; -98.6590659; -216.9893254; -1.6960380; 0.0044139; 39.0026329; 4.1991150
497.2432016; -96.6767057; -217.2300815; -1.6872926; 0.0043440; 39.2170410; 4.1779128
499.2401622; -94.6921066; -217.4536557; -1.6786867; 0.0042732; 39.4292095; 4.1568754
501.2371229; -92.7055353; -217.6602982; -1.6702235; 0.0042015; 39.6391826; 4.1360004
503.2340835; -90.7177014; -217.8502285; -1.6619082; 0.0041275; 39.8470031; 4.1152851
505.2310442; -88.7284178; -218.0237658; -1.6537414; 0.0040518; 40.0527125; 4.0960448
507.2280048; -86.7376131; -218.1812156; -1.6457253; 0.0039752; 40.2564164; 4.0807277
509.2249655; -84.7455448; -218.3228606; -1.6378630; 0.0038978; 40.4583387; 4.0654933
511.2219261; -82.7524673; -218.4489927; -1.6301573; 0.0038196; 40.6585099; 4.0503407
513.2188868; -80.7585991; -218.5599143; -1.6226102; 0.0037396; 40.8569599; 4.0352690
515.2158474; -78.7638674; -218.6559476; -1.6152221; 0.0036590; 41.0537174; 4.0202772
517.2128081; -76.7684772; -218.7374022; -1.6079947; 0.0035786; 41.2488107; 4.0053645
519.2097687; -74.7726447; -218.8045910; -1.6009284; 0.0034980; 41.4422670; 3.9905299
521.2067294; -72.7765727; -218.8578328; -1.5940253; 0.0034166; 41.6341129; 3.9757726
523.2036900; -70.7797708; -218.8974604; -1.5872789; 0.0033395; 41.8243743; 3.9610917
525.2006507; -68.7827846; -218.9237727; -1.5806938; 0.0032523; 42.0130762; 3.9464865
527.1976113; -66.7858469; -218.9371086; -1.5742771; 0.0031863; 42.2002432; 3.9319561
529.1945720; -64.7891399; -218.9377363; -1.5679694; 0.0030856; 42.3858992; 3.9174997
531.1915326; -62.7924019; -218.9261459; -1.5621176; 0.0027743; 42.5700674; 3.9031167
533.1884933; -60.7954720; -218.9035596; -1.5569975; 0.0023496; 42.7527704; 3.8888061
535.1854539; -58.7987433; -218.8715988; -1.5527204; 0.0019394; 42.9340304; 3.8745674
537.1824146; -56.8022036; -218.8319063; -1.5492512; 0.0015336; 43.1138688; 3.8603997
539.1793752; -54.8058323; -218.7861016; -1.5465978; 0.0011243; 43.2923066; 3.8463025
541.1763359; -52.8095544; -218.7358135; -1.5447594; 0.0007168; 43.4693644; 3.8322749
543.1732965; -50.8132405; -218.6826650; -1.5437348; 0.0003092; 43.6450621; 3.8183163
545.1702571; -48.8170004; -218.6282692; -1.5434907; -0.0000503; 43.8194192; 3.8044261
547.1672178; -46.8207872; -218.5740570; -1.5438747; -0.0002669; 43.9924548; 3.7906036
549.1641784; -44.8245739; -218.5208793; -1.5444719; -0.0003205; 44.1641874; 3.7645341
551.1611391; -42.8283216; -218.4689556; -1.5451111; -0.0003197; 44.3340806; 3.7381477
553.1580997; -40.8319587; -218.4183046; -1.5457488; -0.0003190; 44.5021412; 3.7120105
555.1550604; -38.8355942; -218.3689261; -1.5463853; -0.0003184; 44.6684010; 3.6861186
557.1520210; -36.8392234; -218.3208176; -1.5470206; -0.0003179; 44.8328910; 3.6604683
559.1489817; -34.8428415; -218.2739770; -1.5476549; -0.0003174; 44.9956413; 3.6350560
561.1459423; -32.8464244; -218.2284016; -1.5482884; -0.0003170; 45.1566813; 3.6098782
563.1429030; -30.8499247; -218.1840891; -1.5489212; -0.0003167; 45.3160395; 3.5849314
565.1398636; -28.8534195; -218.1410397; -1.5495534; -0.0003165; 45.4737438; 3.5602123
567.1368243; -26.8569043; -218.0992525; -1.5501851; -0.0003162; 45.6298212; 3.5357175
569.1337849; -24.8603750; -218.0587263; -1.5508164; -0.0003161; 45.7842981; 3.5114440
571.1307456; -22.8638158; -218.0194602; -1.5514475; -0.0003160; 45.9372005; 3.4873885
