# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
3633.6361724; -1919.8785583; -412.4249462; -1.5569397; 0.0000195; 59.5556434; 0.5942925
3635.6359722; -1917.8789511; -412.3971978; -1.5569010; 0.0000191; 59.5755956; 0.5878189
3637.6357719; -1915.8793449; -412.3693730; -1.5568633; 0.0000187; 59.5953239; 0.5814174
3639.6355717; -1913.8797398; -412.3414736; -1.5568264; 0.0000182; 59.6148309; 0.5750872
3641.6353714; -1911.8801356; -412.3135014; -1.5567905; 0.0000178; 59.6341193; 0.5688276
3643.6351712; -1909.8805325; -412.2854582; -1.5567554; 0.0000173; 59.6531916; 0.5626376
3645.6349710; -1907.8809303; -412.2573457; -1.5567212; 0.0000169; 59.6720504; 0.5565164
3647.6347707; -1905.8813291; -412.2291658; -1.5566879; 0.0000164; 59.6906981; 0.5504633
3649.6345705; -1903.8817289; -412.2009203; -1.5566555; 0.0000160; 59.7091372; 0.5444775
3651.6343703; -1901.8821295; -412.1726108; -1.5566240; 0.0000155; 59.7273703; 0.5385582
3653.6341700; -1899.8825310; -412.1442392; -1.5565934; 0.0000151; 59.7453997; 0.5327046
3655.6339698; -1897.8829333; -412.1158073; -1.5565637; 0.0000146; 59.7632277; 0.5269160
3657.6337696; -1895.8833365; -412.0873169; -1.5565349; 0.0000142; 59.7808568; 0.5211915
3659.6335693; -1893.8837405; -412.0587697; -1.5565069; 0.0000137; 59.7982892; 0.5155306
3661.6333691; -1891.8841453; -412.0301675; -1.5564799; 0.0000133; 59.8155273; 0.5099323
3663.6331689; -1889.8845509; -412.0015121; -1.5564537; 0.0000129; 59.8325734; 0.5043961
3665.6329686; -1887.8849572; -411.9728053; -1.5564284; 0.0000124; 59.8494296; 0.4989212
3667.6327684; -1885.8853642; -411.9440489; -1.5564041; 0.0000120; 59.8660981; 0.4935069
3669.6325682; -1883.8857718; -411.9152446; -1.5563806; 0.0000115; 59.8825812; 0.4881525
3671.6323679; -1881.8861802; -411.8863942; -1.5563580; 0.0000111; 59.8988810; 0.4828573
3673.6321677; -1879.8865892; -411.8574996; -1.5563363; 0.0000106; 59.9149997; 0.4776206
3675.6319674; -1877.8869988; -411.8285624; -1.5563155; 0.0000102; 59.9309392; 0.4724418
3677.6317672; -1875.8874090; -411.7995846; -1.5562955; 0.0000097; 59.9467018; 0.4673202
3679.6315670; -1873.8878198; -411.7705678; -1.5562765; 0.0000093; 59.9622894; 0.4622551
3681.6313667; -1871.8882311; -411.7415138; -1.5562584; 0.0000088; 59.9777040; 0.4572459
3683.6311665; -1869.8886429; -411.7124244; -1.5562411; 0.0000084; 59.9929478; 0.4522919
3685.6309663; -1867.8890552; -411.6833015; -1.5562248; 0.0000080; 60.0080225; 0.4487297
3687.6307660; -1865.8894679; -411.6541467; -1.5562093; 0.0000075; 60.0229748; 0.4463620
