x,y
-308.0337296287762,-1106.7277479264885
-308.6836873048451,-1112.856173640117
-309.2616662902292,-1119.1511727990583
-309.66305231989827,-1125.959319206886
-309.88298275717534,-1133.8524000411853
-309.93750268768054,-1140.9435235429555
-309.76531563024037,-1147.6896288106218
-309.6127381698461,-1156.3539288826287
-309.4133219632786,-1166.302060882561
-309.1217345033074,-1175.5631826296449
