x,y,z,
-193.603,-157.985,-0.541921,
-198.968,-155.225,-0.238598,
-184.699,-160.301,-0.690225,
-190.628,-157.394,-0.718039,
-196.107,-155.511,-0.482528,
-202.367,-151.22,-0.131198,
-46.2439,1.50048,-0.47035,
-193.425,-155.355,-0.648631,
-199.589,-151.761,-0.352634,
-184.898,-158.321,-0.66513,
-50.5931,3.94786,-0.260901,
-196.26,-151.58,-0.589457,
-202.621,-148.828,-0.210102,
-46.4534,4.35211,-0.30183,
-52.9269,6.94823,-0.0356039,
-152.35,-8.5608,0.127286,
-204.748,-145.203,-0.0844168,
-49.4383,7.28896,-0.0728948,
-148.922,-6.79805,0.0550392,
-202.392,-146.727,-0.308931,
-207.048,-141.053,-0.0224786,
-146.462,-6.20387,0.0110218,
-199.545,-145.244,-0.504831,
-205.435,-142.263,-0.136044,
-28.7817,1.72753,-0.509512,
-148.723,-3.65272,0.728775,
-41.4932,6.73593,-0.115874,
-207.287,-140.655,-0.0129734,
-145.796,-4.59674,0.132278,
-37.4686,7.85297,-0.143999,
-205.503,-139.72,-0.217557,
-143.684,-5.02384,0.00843386,
-147.682,-2.73217,1.2157,
-202.621,-139.608,-0.462274,
-207.98,-136.066,-0.0951078,
-31.6626,7.4148,-0.16133,
-150.818,1.3264,1.57702,
-205.447,-137.5,-0.290628,
-142.55,-0.711199,0.869238,
6.86729,-6.95373,-0.6142,
-202.419,-136.424,-0.553636,
-208.424,-133.395,-0.12849,
-10.3033,1.49448,-0.489451,
-17.4698,3.53106,-0.378255,
-137.011,-1.27,0.0841711,
-190.456,-139.422,-0.762923,
-196.384,-136.817,-0.775408,
-202.428,-133.855,-0.604601,
-133.265,-219.127,2.77255,
-160.356,-207.551,2.16804,
-165.776,-204.265,2.06538,
-151.361,-210.754,1.21011,
-157.545,-207.84,1.15251,
-162.79,-204.927,1.08215,
-126.33,-219.379,1.3452,
-153.901,-209.279,0.938613,
-160.571,-205.896,0.905576,
-124.529,-219.772,1.39906,
-151.908,-208.543,0.50677,
-135.856,-214.674,0.410728,
-142.634,-211.341,0.267905,
-148.533,-207.989,0.15834,
-133.543,-214.644,0.334874,
-139.582,-211.427,0.153712,
-145.213,-208.751,0.0779657,
-151.773,-205.898,0.0747242,
-115.588,-220.83,1.12345,
-143.238,-209.198,0.0365602,
-127.011,-214.73,0.116407,
-112.565,-221.18,1.04804,
-161.829,-200.49,0.0146883,
-124.787,-214.935,0.088564,
-131.651,-212.568,0.0218086,
-177.741,-190.518,0.343338,
-121.574,-215.443,0.0879311,
-170.342,-194.252,0.0369857,
-175.542,-190.456,0.159169,
-181.736,-187.563,0.424351,
-103.632,-220.655,0.44275,
-172.954,-191.562,0.0678256,
-115.623,-215.922,0.0168035,
-184.401,-184.405,0.351378,
-190.407,-181.46,1.1878,
-176.35,-188.612,0.0378034,
-181.561,-184.707,0.144901,
-187.901,-181.484,0.454232,
-192.707,-178.593,1.13577,
-94.5286,-220.443,0.351446,
-184.202,-181.849,0.11678,
-191.011,-179.009,0.699436,
-91.3336,-220.463,0.379752,
-182.468,-182.58,0.0330794,
-187.66,-178.425,0.108758,
-192.387,-176.029,0.42253,
-198.385,-171.548,1.59784,
-185.821,-179.929,0.0606037,
-85.6016,-220.359,0.240333,
-196.945,-172.563,1.05332,
-201.04,-168.03,2.21114,
-82.7867,-220.342,0.266131,
-193.296,-172.317,0.214242,
-198.623,-170.339,1.11327,
-196.384,-113.526,-0.789473,
-190.908,-173.075,0.0215376,
-196.491,-169.326,0.29147,
-201.626,-165.95,1.52674,
-200.732,-110.815,-0.79556,
-194.119,-169.606,0.100008,
-73.6352,-220.517,0.292445,
-204.273,-162.603,2.27612,
-202.408,-106.502,-0.764473,
-70.8263,-220.251,0.302744,
-202.728,-163.489,1.17145,
-199.549,-106.366,-0.770836,
-194.885,-167.23,0.0138259,
-199.444,-163.417,0.286023,
-204.93,-159.898,1.29967,
64.3102,1.54005,-0.460528,
-197.028,-163.929,0.0683416,
-202.91,-161.136,0.77174,
-207.387,-156.547,2.07451,
-205.35,-100.737,-0.62845,
-199.706,-160.522,0.132404,
-197.699,-104.724,-0.817632,
-203.583,-100.692,-0.233303,
-197.945,-161.956,0.0339222,
-193.654,-103.489,-0.838839,
-199.633,-100.302,-0.801466,
-205.955,-97.4744,-0.578343,
-200.458,-158.077,0.0619549,
-196.501,-100.246,-0.795723,
-210.162,-150.421,2.21183,
-208.771,-95.0488,-0.303079,
-193.295,-101.059,-0.856406,
-199.311,-97.3986,-0.793328,
-205.258,-94.3407,-0.553401,
-210.686,-91.7967,-0.0596983,
-196.958,-97.8636,-0.779236,
-202.185,-94.3992,-0.70026,
-77.5663,12.6312,1.59343,
-194.275,-98.4017,-0.793281,
-199.257,-95.3739,-0.806186,
-205.637,-91.5679,-0.507335,
-210.351,-88.9225,-0.0482598,
-196.446,-94.2554,-0.704028,
-202.521,-91.3648,-0.682151,
-208.388,-88.3304,-0.237016,
115.439,-7.73397,-0.810967,
-199.34,-91.3753,-0.731758,
-205.458,-88.3984,-0.493626,
-210.044,-85.6921,-0.0250473,
91.7248,4.05221,-0.114015,
-202.114,-88.926,-0.701775,
7.58082,-17.2711,0.282047,
115.77,-4.5783,-0.620573,
-199.337,-88.7649,-0.761276,
-206.048,-86.2713,-0.421098,
118.295,-4.27552,-0.554493,
-43.446,8.48964,0.662628,
105.33,1.52296,-0.255731,
121.478,-4.19946,-0.472781,
136.622,-10.4257,-0.48138,
-46.4586,11.7577,1.39053,
103.556,3.42757,-0.0636823,
118.612,-1.49541,-0.260868,
112.512,0.84652,-0.111855,
148.445,-13.9371,-0.16031,
-34.4293,8.6327,0.366522,
136.454,-7.57209,-0.190107,
150.288,-14.3558,-0.0882781,
-32.0871,8.74216,0.375655,
26.2622,-16.0339,0.195374,
97.484,-208.397,-0.606005,
-28.36,8.62282,0.452216,
-187.927,-84.3513,-0.785254,
-194.765,-83.5375,-0.885532,
115.008,-213.465,-0.0317256,
-32.217,9.17894,1.22423,
76.4573,-196.386,-1.25087,
35.8699,-16.054,0.106209,
85.0655,-200.128,-1.15105,
79.5417,-195.858,-1.36396,
204.749,-88.5551,1.27043,
-205.073,-73.5909,-0.136386,
-166.189,-204.754,3.00625,
118.205,-211.09,-0.0939166,
113.702,-209.685,-0.313915,
86.0109,-197.41,-1.3131,
-209.296,-148.822,0.952757,
-207.935,-152.74,1.10359,
-196.667,-91.2922,-0.696242,
-204.641,-149.444,0.0188776,
-205.303,-151.614,0.188109,
-198.572,-86.142,-0.788783,
-207.66,-154.2,1.26044,
-197.149,-88.513,-0.696453,
-201.792,-104.568,-0.78545,
94.164,3.83453,-0.136136,
94.1366,1.68157,-0.368091,
130.567,-4.58806,-0.174497,
-203.599,-151.909,0.0250795,
19.592,-15.6356,0.286087,
-206.143,-154.995,0.735446,
115.039,-0.742794,-0.244817,
-61.6262,-220.28,0.373924,
192.888,-52.6484,1.34761,
97.7953,3.69634,-0.0736175,
205.012,-91.0747,1.12436,
-190.549,-94.9358,-0.716847,
-190.677,-97.5198,-0.730392,
97.1173,-205.322,-0.788434,
207.446,-94.3682,2.52492,
100.382,-205.423,-0.775484,
-191.784,-100.748,-0.838301,
78.9336,-200.468,-1.06416,
-203.067,-154.568,0.105699,
-201.418,-158.478,0.192693,
114.473,0.554336,-0.10456,
-205.888,-157.431,1.06132,
149.107,-193.458,-0.363152,
-36.6922,9.02682,1.66113,
-37.4423,8.65207,0.650936,
-28.0805,9.11121,1.42733,
37.3836,-15.8291,0.13238,
40.7509,-15.4087,0.137965,
151.34,-193.618,-0.232503,
42.0649,-15.2443,0.0994596,
115.777,-208.338,-0.383936,
199.749,-82.5677,0.146737,
46.9426,-15.9258,0.0728752,
98.3687,-200.024,-1.0187,
203.18,-82.5278,0.946207,
-13.5545,9.97111,1.54163,
80.6803,-191.57,-1.18511,
204.829,-82.0707,2.23179,
-185.195,-76.2212,-0.86438,
81.1189,-191.793,-0.993266,
97.9646,-196.234,-1.15869,
-182.284,-75.6248,-0.857638,
127.218,-207.921,-0.103498,
100.792,-196.48,-1.1007,
58.5524,-15.752,0.153093,
199.157,-76.3875,0.201872,
103.341,-196.937,-1.03054,
60.7558,-15.5529,0.102756,
201.811,-75.2481,1.0372,
197.296,-73.5794,0.0811742,
65.7832,-16.5235,0.161067,
199.748,-73.3387,0.499616,
67.5854,-16.1362,0.109463,
96.9205,-191.798,-0.934163,
13.6269,8.36028,0.638937,
7.71633,9.54414,0.881759,
121.774,-199.705,-0.846399,
16.1924,8.33893,0.412497,
10.3502,9.64796,0.737079,
194.546,-67.3057,0.0544367,
119.513,-196.383,-1.0071,
-181.688,-66.8828,-0.877033,
196.375,-67.5903,0.263471,
-179.289,-68.6487,-0.922736,
199.039,-66.5461,1.12715,
125.236,-196.391,-0.939536,
83.3279,-15.5312,0.00342313,
201.041,-68.898,1.99836,
196.994,-64.1488,0.726769,
191.546,-60.976,0.0432784,
116.201,-189.538,-1.33909,
198.594,-64.8681,1.27856,
25.8799,9.40778,1.23374,
133.691,-196.742,-0.824535,
28.585,9.56959,1.05291,
143.144,-198.824,-0.224226,
116.385,-188.375,-1.05372,
31.2897,9.85238,0.994633,
145.183,-198.958,-0.0937386,
40.4243,7.5009,0.15974,
-181.746,-58.188,-1.00727,
195.447,-57.8814,1.18789,
142.89,-196.295,-0.441715,
136.295,-193.577,-0.832163,
131.801,-191.719,-0.964544,
145.245,-196.6,-0.3029,
187.865,-52.4063,0.116069,
133.255,-190.637,-0.954861,
195.48,-55.9895,2.24913,
-192.255,-49.1367,-0.13235,
137.791,-190.643,-0.896505,
151.164,-195.515,-0.0728321,
46.6065,9.61522,1.1516,
140.376,-190.561,-0.854493,
118.769,-20.3399,0.0224068,
49.5613,9.98262,1.11626,
64.5172,4.80747,0.0940091,
137.848,-188.21,-0.954561,
51.9666,10.0838,1.03606,
145.424,-190.754,-0.702813,
139.422,-187.719,-0.935722,
182.063,-43.1838,0.0834695,
149.001,-191.208,-0.535142,
143.786,-187.05,-0.89806,
156.428,-192.613,-0.0332227,
179.293,-40.0955,0.0475368,
146.3,-186.949,-0.855081,
139.462,-185.063,-0.915782,
181.478,-40.5802,0.233038,
176.819,-36.4915,0.0100211,
143.807,-184.305,-0.948683,
157.395,-190.223,-0.159023,
178.411,-37.0632,0.118798,
159.812,-189.579,-0.0559668,
182.191,-37.004,0.89239,
175.958,-34.303,0.110724,
91.47,-218.829,0.00873447,
183.88,-37.9371,1.3511,
178.576,-34.4781,0.413368,
145.481,-181.742,-0.927257,
160.342,-187.549,-0.201495,
180.533,-33.7744,1.0863,
97.3738,-218.764,0.411201,
163.291,-186.262,-0.057055,
164.856,-24.4672,0.010325,
178.692,-31.5735,1.08784,
145.633,-178.709,-0.922212,
161.213,-184.529,-0.331103,
161.518,-21.4592,0.0303887,
175.841,-28.3438,1.17501,
169.562,-25.5648,0.331724,
163.865,-22.3284,0.138735,
157.948,-18.5161,0.0399251,
172.813,-25.3009,1.16906,
160.829,-182.123,-0.519069,
160.561,-19.3728,0.179117,
155.033,-15.927,0.112496,
169.805,-22.2533,1.22828,
122.315,-0.324497,0.0337676,
-164.013,-40.2511,-1.01376,
150.367,-12.8688,0.0927164,
145.8,-9.98591,0.112232,
118.769,1.77932,0.126623,
154.386,-13.7166,0.335064,
148.576,-10.6381,0.231099,
121.642,1.32789,0.171551,
157.963,-12.9832,0.981144,
150.448,-10.7528,0.354391,
123.423,1.09193,0.207179,
139.679,-4.67578,0.327382,
154.677,-10.1268,1.26381,
148.841,-6.93429,1.04232,
121.624,5.10271,1.05308,
136.921,-0.805743,0.953636,
150.677,-7.52443,1.23625,
145.603,-4.54759,1.35897,
139.508,-1.49678,1.24435,
169.585,-175.703,-0.39695,
163.514,-172.546,-0.813325,
141.77,-2.4627,1.27948,
172.793,-174.488,-0.270917,
166.849,-173.029,-0.182679,
144.294,-2.90935,2.35324,
174.727,-174.609,-0.101268,
127.375,-212.131,0.592162,
130.336,-211.557,0.672414,
164.692,-166.184,-0.842355,
158.311,-163.159,-0.845895,
135.315,-210.548,0.817367,
131.402,-208.217,0.062501,
133.906,-209.256,0.54446,
158.282,-161.098,-0.819331,
136.358,-208.88,0.635802,
160.776,-160.75,-0.812635,
139.386,-208.083,0.694374,
133.825,-206.752,0.0109496,
136.415,-206.254,0.0539713,
161.868,-157.355,-0.699884,
140.235,-205.477,0.361292,
142.37,-205.853,0.651332,
161.073,-154.579,-0.661847,
145.389,-204.837,0.764102,
163.937,-155.097,-0.721177,
147.298,-204.114,0.804115,
146.599,-201.354,0.174255,
148.851,-202.262,0.750686,
166.602,-151.554,-0.716996,
181.538,-157.689,-0.514057,
184.243,-157.543,-0.318054,
186.672,-157.616,-0.107131,
151.849,-200.014,0.557525,
155.324,-198.266,0.831722,
187.703,-154.38,-0.18291,
189.684,-153.445,-0.0174743,
184.807,-151.62,-0.541724,
173.637,-144.343,-0.731465,
187.526,-151.682,-0.31213,
175.719,-145.588,-0.766634,
190.024,-151.288,-0.0828697,
155.382,-194.184,0.0502204,
173.317,-142.366,-0.740012,
158.43,-192.298,0.0868947,
175.533,-142.796,-0.733461,
190.808,-147.869,-0.155862,
172.833,-139.887,-0.701107,
158.774,-191.706,0.0598089,
176.706,-138.705,-0.729024,
160.583,-190.799,0.108453,
178.691,-139.563,-0.715149,
173.848,-137.433,-0.696406,
176.027,-136.275,-0.715263,
191.712,-141.566,-0.321343,
178.609,-136.78,-0.716629,
193.447,-141.282,-0.159366,
182.307,-136.229,-0.75856,
175.404,-133.232,-0.704632,
184.367,-136.114,-0.808283,
179.324,-132.825,-0.698093,
173.971,-131.728,-0.650766,
187.461,-136.421,-0.73955,
181.65,-133.626,-0.702437,
176.476,-129.2,-0.663672,
-88.4537,-15.8905,-0.903484,
178.676,-130.56,-0.679313,
193.479,-136.555,-0.292065,
188.025,-134.383,-0.445708,
181.652,-130.592,-0.663614,
-76.4268,-18.178,-0.481873,
-83.4384,-16.3983,-0.917984,
-88.3341,-12.8517,-0.877254,
-94.2827,-10.3957,-0.89634,
-100.499,-7.46747,-0.840134,
-106.586,-4.25097,-0.723792,
-112.301,-1.74533,-0.482851,
-97.2601,-8.52875,-0.863626,
-103.978,-4.58448,-0.735422,
-181.502,-29.1426,0.303685,
-115.674,1.48333,-0.237691,
-101.399,-5.05762,-0.753995,
-179.226,-29.5214,0.0749363,
-183.431,-26.4193,1.46449,
-174.491,-189.03,-0.0647776,
-176.217,-27.0434,0.00329209,
-181.377,-25.1495,1.11578,
-172.433,-190.322,-0.0860604,
-177.243,-186.773,-0.053445,
-178.529,-25.4532,0.414198,
-169.548,-190.781,-0.307591,
-175.451,-187.135,-0.152343,
-180.595,-183.145,-0.0687904,
-166.433,-190.612,-0.488716,
-172.626,-187.501,-0.309862,
-177.758,-184.364,-0.190981,
-163.255,-190.674,-0.603629,
-169.629,-187.34,-0.487861,
-175.324,-184.738,-0.34982,
-160.751,-190.298,-0.420175,
-166.645,-187.683,-0.592614,
-172.585,-184.608,-0.518919,
-156.607,-190.616,-0.741354,
-163.015,-187.476,-0.73988,
-168.525,-184.76,-0.318064,
-154.605,-190.245,-0.710672,
-160.418,-187.296,-0.733271,
-166.15,-184.086,-0.599016,
-151.722,-190.545,-0.663992,
-156.805,-188.406,-0.681845,
-163.132,-184.303,-0.752588,
-148.042,-191.576,-0.672695,
-154.652,-188.051,-0.645391,
-160.682,-184.553,-0.757815,
-145.435,-190.908,-0.701731,
-151.579,-187.655,-0.662138,
-157.853,-184.588,-0.740541,
-142.493,-190.494,-0.71005,
-148.421,-186.963,-0.700476,
-154.164,-184.56,-0.778874,
-139.497,-190.391,-0.719283,
-145.895,-187.559,-0.703462,
-151.218,-185.612,-0.717335,
-135.493,-191.777,-0.875439,
-142.936,-188.672,-0.749021,
-148.679,-184.97,-0.733229,
-132.67,-190.024,-0.985811,
-139.913,-187.972,-0.797927,
-145.885,-185.12,-0.747533,
-130.44,-190.163,-1.02422,
-136.863,-186.06,-0.559168,
-143.717,-183.359,-0.742789,
-128.837,-190.858,-1.02894,
-154.623,-179.172,-0.915565,
-138.028,-185.586,-0.512441,
-123.315,-190.639,-0.67199,
-130.341,-188.449,-0.73959,
-137.503,-185.794,-0.500089,
-122.727,-190.812,-0.699395,
-149.895,-179.874,-0.920124,
-196.548,-157.72,-0.335597,
-181.5,-164.808,-0.753281,
-166.45,-170.446,-1.02394,
-172.046,-166.021,-0.666701,
-178.857,-164.732,-0.756423,
-163.023,-170.122,-1.05402,
-170.459,-167.257,-0.777324,
-175.795,-164.601,-0.824666,
-181.97,-160.646,-0.663963,
-159.943,-8.54709,1.36722,
-173.102,-164.557,-0.622442,
-178.227,-159.967,-0.665502,
-99.7396,-193.984,-0.75005,
-190.499,-154.417,-0.766709,
-176.146,-160.739,-0.509298,
-181.733,-158.328,-0.715987,
-187.472,-154.284,-0.766381,
-193.501,-151.26,-0.726764,
-199.468,-148.517,-0.490749,
-184.693,-154.525,-0.76192,
-190.085,-151.553,-0.789019,
-196.214,-148.7,-0.676868,
-180.945,-154.081,-0.686032,
-187.788,-151.759,-0.751539,
-193.439,-148.475,-0.757205,
-179.607,-155.265,-0.579082,
-184.59,-151.965,-0.790183,
-190.765,-148.243,-0.769899,
-195.171,-146.623,-0.754791,
-202.496,-142.29,-0.3866,
-188.047,-148.39,-0.699153,
-193.382,-145.444,-0.782896,
-199.392,-142.284,-0.598001,
-185.056,-148.627,-0.688623,
-190.395,-145.397,-0.777209,
-197.192,-142.295,-0.435363,
-182.095,-148.349,-0.492281,
-187.817,-145.487,-0.698359,
-146.669,-2.54654,0.97589,
-198.895,-139.602,-0.694858,
-184.987,-145.788,-0.685716,
-190.69,-143.689,-0.795328,
-13.3316,1.37068,-0.457125,
-182.72,-145.938,-0.49227,
-188.628,-143.705,-0.71181,
-193.547,-139.496,-0.790031,
-199.66,-136.365,-0.718089,
-205.569,-133.488,-0.381842,
-63.3018,-194.265,-0.87984,
-162.189,-209.339,2.08864,
-147.921,-213.223,2.25548,
-62.6197,-194.182,-0.855719,
-138.969,-216.548,2.27188,
-144.928,-213.553,1.26901,
-129.575,-219.665,2.38886,
-135.775,-216.936,1.43344,
-142.49,-214.315,1.23374,
-54.0062,-194.62,-0.348385,
-133.61,-217.418,1.36691,
-139.67,-215.015,1.09444,
-52.8027,-194.563,-0.478932,
-130.612,-217.858,1.20586,
-114.894,-222.62,2.32505,
-121.637,-220.083,1.27588,
-126.685,-218.087,0.851924,
-112.638,-222.538,2.27237,
-117.153,-220.231,1.00615,
-124.537,-216.934,0.33419,
-130.522,-214.333,0.210758,
-42.1421,-194.988,-0.428647,
-121.651,-217.168,0.300793,
-105.905,-222.339,1.32223,
-41.3291,-194.901,-0.35852,
-117.545,-217.053,0.192374,
-103.561,-222.586,1.44213,
-109.539,-221.302,1.04133,
-115.72,-217.2,0.180247,
-100.598,-222.51,1.40154,
-106.18,-220.584,0.562742,
-112.661,-217.613,0.197376,
-118.197,-215.589,0.0169037,
-31.155,-194.815,-0.303989,
-108.412,-217.52,0.0659488,
-94.5359,-222.866,1.35445,
-100.763,-220.184,0.39574,
-106.694,-217.951,0.110637,
-91.6011,-222.753,1.4409,
-96.727,-220.054,0.296689,
-103.674,-218.078,0.120929,
-88.6681,-222.297,1.27018,
-21.828,-194.109,-0.273782,
-100.507,-217.992,0.12024,
-85.2018,-222.881,1.18818,
-20.9033,-193.865,-0.237463,
-97.4031,-218.206,0.0642006,
-82.5161,-222.807,1.30699,
-87.4777,-219.798,0.167046,
-94.7021,-218.242,0.0856316,
-79.6714,-222.395,1.27911,
-12.3482,-194.867,-0.543147,
-91.6254,-218.188,0.106772,
-75.7171,-222.807,1.11317,
-11.2298,-193.347,-0.292641,
-87.5744,-218.756,0.050585,
-73.5424,-222.922,1.2985,
-78.5513,-219.894,0.203673,
-85.3724,-218.549,0.0497387,
-70.5271,-222.658,1.34129,
-76.4773,-220.162,0.218091,
-82.3153,-218.409,0.0691218,
-66.1964,-222.798,1.18495,
-0.881048,-193.799,-0.363661,
-78.3077,-218.571,0.0213631,
-64.494,-222.987,1.36217,
1.70202,-194.856,-0.574617,
-76.1475,-218.625,0.0447032,
-61.5267,-222.916,1.50565,
-66.919,-220.15,0.315858,
-73.2658,-218.572,0.0683848,
-58.859,-222.581,1.53134,
-64.6852,-220.538,0.380499,
-70.5252,-218.397,0.0890196,
-54.9062,-222.919,1.07596,
10.2493,-193.107,-0.246459,
-67.2159,-218.396,0.0782743,
-52.5348,-222.862,1.19688,
-57.3817,-219.414,0.0740682,
-64.4878,-218.309,0.0899871,
-49.6606,-222.635,1.32915,
-55.4314,-220.385,0.195945,
-61.4327,-218.025,0.0890593,
-45.2759,-222.785,0.943414,
-52.62,-220.39,0.234688,
-57.2966,-218.837,0.039661,
-43.5013,-222.93,1.13568,
-49.0826,-220.853,0.49771,
-55.8299,-218.799,0.0254393,
-40.5521,-222.655,1.26226,
-213.837,-147.963,2.29482,
-52.9408,-218.594,0.0412401,
-38.3075,-222.885,1.74393,
-210.44,-147.941,1.53677,
-208.566,-91.3,-0.258187,
-34.0549,-222.868,1.01892,
-40.4961,-220.525,0.247458,
-213.934,-146.586,2.32417,
-31.5485,-222.738,1.15021,
-36.3922,-219.718,0.0642848,
-211.023,-145.467,1.16878,
-188.451,-97.2048,-0.669812,
-193.595,-94.2632,-0.703322,
-208.483,-145.396,0.325383,
-213.593,-141.686,2.2588,
-31.6744,-220.348,0.155774,
-206.296,-145.44,0.0946734,
-211.242,-143.833,0.993888,
-208.493,-85.9664,-0.188829,
-194.139,-91.6343,-0.702296,
-208.207,-142.567,0.171636,
-213.827,-139.077,1.69032,
-191.826,-92.5702,-0.72323,
-206.783,-142.765,0.0199689,
-202.65,-85.5439,-0.571073,
100.748,3.54102,-0.0725163,
-41.8275,8.47333,0.626724,
-207.692,-140.309,0.0171431,
-205.42,-82.4021,-0.328764,
-190.434,-88.548,-0.687795,
-197.425,-86.6991,-0.767549,
127.695,-4.61977,-0.277783,
-207.587,-79.4363,-0.0725611,
21.412,-15.3016,0.224531,
-45.9626,13.1258,1.32487,
-205.452,-79.4592,-0.280041,
-190.905,-85.3087,-0.682355,
132.771,-4.92153,-0.125404,
-202.788,-79.4613,-0.51381,
-207.523,-77.3389,-0.0271843,
100.027,-209.084,-0.586713,
-25.3886,8.81269,0.365223,
-205.779,-76.8445,-0.196917,
207.324,-92.6112,2.39333,
-203.607,-77.6547,-0.421001,
107.462,-208.553,-0.529077,
-20.684,8.94732,0.588078,
-25.4967,9.27832,1.39354,
-184.535,-82.7016,-0.781422,
82.0326,-197.037,-1.319,
-22.5944,9.49152,1.54495,
201.663,-84.7281,0.330229,
107.817,-204.241,-0.790686,
-188.475,-88.4671,-0.653211,
-207.85,-82.379,-0.0918448,
-28.2167,-221.411,0.698304,
83.8259,-199.066,-1.21913,
-29.0513,-222.706,1.44396,
-216.03,-129.286,1.76788,
-49.631,-218.094,0.0526609,
20.6247,-193.657,-0.449155,
-213.807,-136.443,1.24235,
102.988,-205.679,-0.451052,
-24.6178,-220.995,0.0814118,
-24.334,-222.573,0.728124,
-187.48,-82.2494,-0.7988,
-45.3998,-218.878,0.0145938,
-214.918,-130.454,1.21722,
21.4847,-193.47,-0.368487,
-213.99,-134.803,1.12223,
55.5199,9.51957,1.14533,
-211.188,-133.729,0.196885,
-202.537,-82.7847,-0.563377,
-16.4489,9.51467,1.59709,
-212.343,-139.78,0.890886,
-13.4546,8.83812,0.553001,
-188.729,-77.1846,-0.805007,
-22.5194,-222.782,0.988314,
-204.321,-68.3006,-0.0272442,
-11.1073,8.77061,0.447051,
-42.5214,-218.746,0.0438435,
-215.155,-127.451,0.945962,
-43.7235,-220.338,0.178496,
-46.009,-220.152,0.132242,
-202.472,-73.3201,-0.386626,
-210.363,-131.769,0.0370309,
186.578,-42.1361,1.22433,
184.248,-43.5843,0.281044,
189.144,-44.5093,2.27941,
-20.6526,9.4658,1.26997,
204.634,-85.871,1.53049,
-204.631,-70.4515,-0.0789298,
-190.553,-76.108,-0.804374,
118.422,-208.691,-0.304081,
-7.41102,8.24162,0.553536,
-216.292,-121.219,1.38782,
100.729,-199.512,-1.04045,
-4.3689,8.66248,0.564704,
-215.045,-121.783,0.813579,
103.714,-199.332,-1.03985,
118.243,-205.69,-0.547439,
-202.671,-67.9497,-0.194011,
197.785,-76.236,0.0439978,
122.264,-205.138,-0.478848,
-4.57768,9.99394,1.69158,
11.1458,5.4702,0.0404035,
124.702,-205.605,-0.377357,
-1.07329,9.4589,0.845438,
12.0105,5.99717,0.0678702,
7.0444,8.67142,0.307211,
0.602842,9.34976,0.670849,
95.6422,-191.824,-0.996349,
9.08974,8.95487,0.0549172,
4.62059,9.76641,1.60066,
118.54,-198.765,-0.93206,
-180.165,-69.638,-0.904045,
-187.959,-67.396,-0.813586,
22.4393,5.08952,0.0752423,
-199.336,-61.687,-0.150585,
-184.492,-67.6001,-0.852037,
26.49,5.52495,0.0106833,
138.122,-204.106,-0.0248912,
-212.177,-113.636,0.0552521,
27.2075,5.90629,0.0319867,
121.386,-196.44,-0.988124,
-199.183,-59.4036,-0.120017,
31.6512,5.67014,0.132908,
193.941,-64.4662,0.112584,
19.5675,9.63275,0.805617,
35.135,5.51934,0.0336071,
28.4677,7.47202,0.185956,
21.6342,9.75924,0.764634,
136.673,-199.605,-0.457716,
31.6571,7.64372,0.152459,
-191.369,-59.1844,-0.297928,
118.642,-189.891,-1.29779,
33.3614,7.57735,0.117367,
-187.527,-58.615,-0.835915,
190.97,-58.4789,0.122802,
136.448,-195.785,-0.723608,
-184.958,-58.5804,-0.869517,
193.487,-58.5167,0.448352,
-195.055,-52.1772,-0.0702103,
-212.132,-104.468,0.0640069,
48.0067,5.98418,0.028614,
190.497,-55.6608,0.251226,
37.6199,9.62524,1.12656,
53.0716,5.28083,0.0473338,
194.096,-55.5747,1.1116,
40.6199,9.88364,1.02648,
54.8172,5.61774,0.0552063,
49.5198,7.45098,0.174333,
-172.847,-57.1483,-1.16723,
185.236,-49.1463,0.0615567,
52.3936,7.36151,0.133964,
-190.391,-49.5105,-0.374445,
187.485,-49.5765,0.274352,
54.446,6.75277,0.0568074,
-187.865,-49.5718,-0.596746,
-192.306,-47.4906,-0.0354232,
183.771,-45.7441,0.0680026,
-184.495,-49.9517,-0.814588,
192.148,-49.5186,2.194,
188.137,-45.9811,0.895902,
-181.26,-50.0056,-0.928536,
70.7283,5.53866,0.0604775,
189.741,-47.0208,1.29234,
58.6359,9.78525,1.06312,
73.5073,5.69419,0.0401428,
67.6031,7.54213,0.34626,
61.4608,10.04,0.991584,
77.1593,5.62034,0.0368936,
70.6577,7.25128,0.264288,
63.3675,9.1235,0.460138,
185.056,-40.232,1.02205,
72.9963,7.18782,0.224058,
93.8854,-219.033,0.296464,
186.286,-41.3093,1.30101,
76.4099,7.34712,0.232098,
70.5258,9.79514,1.08849,
143.796,-181.469,-0.91226,
79.5516,7.46892,0.208696,
72.3178,9.90164,1.05749,
172.044,-30.6921,0.0900145,
167.761,-27.0842,0.0137733,
76.5325,9.6913,1.15304,
149.667,-181.703,-0.931221,
169.865,-28.3142,0.0984514,
79.5465,9.8927,1.12744,
93.6907,5.34613,0.0337858,
172.288,-28.5655,0.318764,
165.582,-24.5534,0.0651745,
97.517,5.0491,0.090422,
91.5817,7.33543,0.270342,
105.79,2.90482,0.0237802,
100.399,5.04642,0.106237,
93.4504,6.55657,0.180276,
109.616,2.67663,0.056728,
165.781,-22.5495,0.288315,
97.5329,7.3144,0.374255,
112.783,2.23074,0.0673564,
149.402,-12.4962,0.0655462,
100.718,7.59145,0.450439,
-183.117,-32.9867,-0.000282913,
131.489,-3.14639,0.0227625,
