center_x,center_y
-128.61580799587244,402.2325622564713
-128.53037915112625,403.2289065207025
-128.4449503063801,404.2252507849337
-128.35952146163393,405.2215950491649
-128.27409261688774,406.2179393133961
-128.18866377214158,407.21428357762727
-128.10323492739536,408.21062784185847
-128.01780608264923,409.20697210608967
-127.93237723790304,410.20331637032075
-127.84694839315688,411.19966063455195
-127.76151954841072,412.19600489878314
-127.67609070366447,413.19234916301434
-127.59066185891864,414.18869342724554
-127.50523301417118,415.1850376914766
-127.41980416942981,416.18138195570816
-127.33437532466576,417.1777262199378
-127.24894647998627,418.17407048417476
-127.16351763499121,419.1704147483845
-127.07808879117385,420.16675901269593
-126.9926599429613,421.16310327662745
-126.9072311111519,422.15944754197676
-126.821802218125,423.15579180203497
-126.73637355356499,424.1521360818399
-126.65094403635493,425.14848028794904
-126.56551770127811,426.1448247690947
-126.48007949031846,427.14116822379003
-126.39468431237559,428.1375153978935
-126.30903644673043,429.1338407318198
-126.22300417073447,430.13013284058275
-126.13704972862465,431.1264316766453
-126.05107443098788,432.1227287101333
-125.96510472157271,433.11902622661967
-125.87913351479807,434.11532361368705
-125.79316270923971,435.1116210354322
-125.70719179617578,436.10791844788537
-125.62122091191787,437.1042158628284
-125.5352500199414,438.10051327710426
-125.44927913003312,439.09681069155886
-125.36330823957067,440.0931081059656
-125.27733734925673,441.0894055203851
-125.19136645890298,442.08570293480125
-125.10539556855987,443.08200034921833
-125.01942467821394,444.0782977636351
-124.93345378786876,445.07459517805194
-124.84748289752336,446.07089259246874
-124.76151200717804,447.06719000688554
-124.6755411168327,448.0634874213024
-124.58957022648735,449.05978483571926
-124.50359933614203,450.05608225013606
-124.41762844579668,451.0523796645529
-124.33165755545134,452.0486770789697
-124.245686665106,453.0449744933866
-124.15971577476066,454.04127190780343
-124.0737448844153,455.0375693222203
-123.98777399406998,456.0338667366371
-123.90180310372463,457.0301641510539
-123.8158322133793,458.02646156547075
-123.72986132303396,459.0227589798876
-123.64389043268862,460.0190563943044
-123.55791954234329,461.0153538087213
-123.47194865199793,462.0116512231381
-123.3859777616526,463.00794863755493
-123.30000687130725,464.0042460519718
-123.21403598096191,465.00054346638865
-123.12806509061656,465.9968408808055
-123.04209420027124,466.99313829522225
-122.95612330992589,467.9894357096391
-122.87015241958055,468.98573312405597
-122.78418152923521,469.9820305384728
-122.69821063888988,470.97832795288963
-122.61223974854454,471.97462536730643
-122.52626885819919,472.9709227817233
-122.44029796785385,473.96722019614015
-122.35432707750851,474.963517610557
-122.26835618716316,475.95981502497386
-122.18238529681784,476.95611243939067
-122.09641440647249,477.95240985380747
-122.01044351612714,478.9487072682243
-121.92447262578182,479.9450046826412
-121.83850173543647,480.941302097058
-121.75253084509113,481.9375995114748
-121.6665599547458,482.93389692589164
-121.58058906440047,483.9301943403085
-121.49461817405498,484.92649175472536
-121.40864728371027,485.9227891691422
-121.32267639336256,486.91908658355885
-121.23670550302607,487.91538399797645
-121.1507346126477,488.91168141239064
-121.06476372242562,489.9079788268172
-120.97879283162024,490.9042762411976
-120.89282194299184,491.90057365575086
-120.8068510462387,492.89687106965823
-120.72088017980764,493.8931684859763
-120.63490920021306,494.88946589329777
-120.54893864295039,495.88576333419485
-120.46296650952362,496.88206064978624
-120.37700025842128,497.8783584330246
-120.29101205418532,498.8746544709809
-120.2051057801595,499.87095702241834
-120.11889373842669,500.86723526521314
-120.03358233441,501.863585903041
-119.93836641357461,502.8590094684532
-119.84086607417473,503.8539917555029
-119.74576431968902,504.85004391170776
-119.64333181194627,505.8422558024507
-119.55447527693048,506.8415591244933
-119.12981625507715,507.6605473495667
-118.74321814743621,507.9784569528272
-118.11388040332366,509.77348537142177
-117.61506065861236,510.578635133965
-116.73918473522531,512.3085174489363
-115.31863090410624,514.3140885791063
-113.507382804827,516.0235963305063
-109.53058074979262,517.9127471304504
-108.65016749820805,518.3000889689365
-107.76925573343777,518.6864674781066
-105.39946543525264,519.00378931901
-105.01372541861656,519.321167889132
-104.12069572203221,519.5462058248796
-103.11670981134623,519.4110050908045
-102.12477707524663,519.3147624226926
-101.12961585206291,519.208084871995
-100.13531540262923,519.1041887856777
-99.14080034527956,518.999601724425
-98.14628294584381,518.8949970985332
-97.15198952266834,518.7911537061332
-96.16125613073669,518.6995743821499
-95.66351150148017,518.6520825814455
-95.16574301267153,518.6050877966072
-94.66805999515789,518.5563378082531
-94.16906848981716,518.534427563088
-93.66883312638262,518.5380212041512
-93.16889899798807,518.5354683101855
-92.66888039484272,518.5345285362879
-92.16889845566061,518.5332828171463
-91.6688543353763,518.5316477589128
-91.16902227553757,518.531876002291
-90.67296016195006,518.566058734327
-89.42097780239101,519.3614819520628
-88.54563843593543,519.7861334003944
-87.67384826091333,520.2260660067873
-86.82315376369601,520.7345681553153
-85.96664443835495,521.224843598294
-85.11367234787073,521.723285489368
-84.25490478632456,522.211509086832
-83.47752212773958,522.835161783712
-82.71477523924082,523.4830583626101
-81.94776680595777,524.1241739777704
-81.18334157460735,524.7684572115121
-80.42369509123947,525.4170603055982
-79.73762355518069,526.1349168005786
-79.04319244048068,526.8448748969024
-78.35061866446672,527.5567422343518
-77.65897511234988,528.2688710059558
-76.96185718156823,528.9781053828289
-76.3116713312685,529.7137965123857
-75.73244520955859,530.493745908223
-75.5329190633688,530.951765422004
-75.34129936116197,531.4134033888747
-75.13665749947435,531.8708819290727
-75.00669107413907,532.3503277366658
-74.93322784416542,532.8462566862677
-74.84604288484296,533.338353470153
-74.76465200464835,533.8314675424411
-74.7344800445577,534.324541385334
-74.84448594453157,534.8181770301081
-74.91682068431768,535.3116499541152
-74.99886109138738,535.8052487885199
-75.07974998951057,536.2985067021011
-75.16725649169479,537.241060124381
-75.27294710502149,537.7291707024756
-75.40462293539872,538.2117771987685
-75.53050992771884,538.69560933102
-75.92325393326249,540.1560057497509
-76.17435211556979,541.1251866388506
-76.42290785143521,542.0934599349982
-76.67214483322266,543.0619764200865
-76.92119927776392,544.0304277423643
-77.1703026253679,544.998896526944
-77.41939289796714,545.9673606251265
-77.66848656752256,546.9358260065954
-77.91757972425803,547.9042909413156
-78.16667153531725,548.8727563797443
-78.41576924190142,549.8412202500886
-78.66484471206192,550.809689889062
-78.91400323239216,551.7781380216022
-79.1669399155198,552.7456079043554
-79.42352614014143,553.712132839551
-79.67908768536932,554.678923087029
-79.93492379261329,555.6456422442953
-80.19068633118675,556.6123804501265
-80.4464685824261,557.57911355191
-80.70224555167243,558.545848021319
-80.95802393622492,559.5125821242736
-81.21380194154582,560.4793163254199
-81.46958004848697,561.4460505002544
-81.72535812817864,562.4127846821444
-81.98113621524794,563.3795188621236
-82.23691430005618,564.3462530426912
-82.49269238653112,565.3129872228162
-82.7484704686003,566.279721404122
-83.00424856662582,567.2464555811478
-83.26002660523174,568.2131897741135
-83.51580486555974,569.1799239075984
-83.77158229841902,570.1466582630676
-84.02736281943106,571.1133917900806
-84.28313181530075,572.080128408933
-84.53894382358715,573.0468534888843
-84.79519790178215,574.0134599751498
-85.0530425267347,574.9796397669068
-85.31051283443387,575.9459199764075
-85.56808344013879,576.9121732790549
-85.82562717107407,577.8784337913719
-86.08317810308216,578.8446923718636
-86.34072710556862,579.8109514699865
-86.59827662506882,580.7772104294104
-86.85582600603563,581.7434694259987
-87.11337542412227,582.7097284126289
-87.370924832263,583.6759874019273
-87.62847424306753,584.6422463905109
-87.88602365316281,585.6085053792849
-88.14357306343129,586.5747643680124
-88.40112247371619,587.5410233567356
-88.65867188376217,588.5072823455223
-88.91622129474746,589.4735413340597
-89.17377070221444,590.4398003235306
-89.43132012281531,591.4060593095166
-89.688869494399,592.3723183085083
-89.94641904891748,593.3385772589629
-90.20396792071395,594.30483639056
-90.46151934046367,595.2710948461242
-90.71906125112241,596.2373558246774
-90.97663865019189,597.2036073873078
-91.23408360470933,598.1698940906401
-91.49201461752963,599.1360518310995
-91.74758145952809,600.102836842525
-92.00022878126813,601.0703964723821
-92.25347449922049,602.0377973334357
-92.50655987754912,603.0052407364233
-92.75968821816033,603.9726727404787
-93.01280504926495,604.9401077983285
-93.26592495611337,605.9075420399333
-93.51904406949316,606.8749764927238
-93.77216328100366,607.842410917016
-94.02528289345996,608.8098452441159
-94.27840080400244,609.7772799884833
-94.53152512125438,610.7447131609729
-94.78462551358227,611.7121522037064
-95.0378151988968,612.6795693373417
-95.29067163718885,613.6470682371262
-95.5431194124262,614.6146674072913
-95.78103176566084,615.5858330174494
-96.02079407095897,616.5565447197278
-96.260060680122,617.527378046877
-96.49946012176184,618.498178782422
-96.73882392962955,619.468988259513
-96.978197440109,620.4397953620243
-97.21756777391366,621.4106032213087
-97.45694111180575,622.3814104280798
-97.69630561002289,623.3522194881315
-97.93570246285233,624.3230217875739
-98.17497873690752,625.2938492761728
-98.41470497144745,626.2645827687554
-98.65275194282268,627.2356670562461
-98.89401824223273,628.2060788323631
-99.08557945670051,629.186873907034
-99.27435198334959,630.1682515369414
-99.46391442246066,631.1494641423425
-99.65309924155667,632.1307556813732
-99.84296544778371,633.111904705968
-100.0202483245263,634.0956858452056
-100.18789607837124,635.0814824128365
-100.35795271685463,636.0667751016024
-100.52736389729746,637.0522028042096
-100.69694802526408,638.0375943303163
-100.86648582117607,639.0229955485836
-101.0360359977827,640.0083941747089
-101.20558298366542,640.9937934772422
-101.37513035174923,641.9791926662851
-101.54467938175259,642.9645916328815
-101.71422138187657,643.9499916027548
-101.88378983959859,644.9353877819665
-102.05325949680781,645.9207981205477
-102.22309789847026,646.9061556123124
-102.39156012283257,647.8917103319739
-102.6019662490736,649.3758824558266
-102.72966488200142,650.3672792412442
-102.85571366096323,651.3589124767639
-102.98220451694783,652.3504823556713
-103.10857691880729,653.3420692109254
-103.23498106014446,654.3336515174049
-103.36137669769593,655.325235042636
-103.48777461091257,656.3168182416359
-103.61417192525417,657.3084015268086
-103.74056935943081,658.2999847935216
-103.86696691314232,659.2915680479002
-103.99336386887924,660.283151370076
-104.11976309697971,661.2747344333981
-104.24615383360064,662.2663184643372
-104.33445657809887,663.2622427907207
-104.41891285042904,664.2586054396465
-104.50444988509625,665.2548449309165
-104.58969733036281,666.2511174221812
-104.67502237089488,667.2473810711231
-104.7603266197656,668.2436470893617
-104.84563644001616,669.2399124727359
-104.9309447664088,670.2361780262713
-105.01625349685324,671.2324435340265
-105.10156210494833,672.2287090547409
-105.18687079838914,673.2249745693987
-105.27217927279635,674.2212400953237
-105.35748853799225,675.217505582237
-105.44279485906702,676.2137712139292
